Frame_Index,Left_Line_X1,Left_Line_Y1,Left_Line_X2,Left_Line_Y2,Right_Line_X1,Right_Line_Y1,Right_Line_X2,Right_Line_Y2
1193,241,720,560,446,1033,720,748,446
1194,241,720,560,446,1033,720,748,446
1195,241,720,560,446,1033,720,748,446
1196,241,720,560,446,1033,720,748,446
1197,241,720,560,446,1033,720,748,446
1198,241,720,560,446,1033,720,748,446
1199,241,720,560,446,1033,720,748,446
1200,241,720,560,446,1033,720,748,446
1201,241,720,560,446,1038,720,743,446
1202,241,720,560,446,1041,720,736,446
1203,236,720,569,446,1044,720,730,446
1204,236,720,569,446,1049,720,725,446
1205,231,720,571,446,1049,720,725,446
1206,231,720,571,446,1054,720,721,446
1207,231,720,571,446,1054,720,721,446
1208,231,720,571,446,1063,720,713,446
1209,231,720,571,446,1063,720,713,446
1210,231,720,571,446,1070,720,708,446
1211,231,720,571,446,1081,720,702,446
1212,231,720,571,446,1095,720,691,446
1213,231,720,571,446,1098,720,677,446
1214,231,720,571,446,1109,720,671,446
1215,231,720,571,446,1114,720,664,446
1216,231,720,571,446,1128,720,644,446
1217,231,720,571,446,1138,720,635,446
1218,231,720,571,446,1138,720,635,446
1219,223,720,577,446,1149,720,618,446
1220,215,720,584,446,1151,720,623,446
1221,215,720,584,446,1156,720,628,446
1222,215,720,584,446,1156,720,628,446
1223,215,720,584,446,1156,720,628,446
1224,215,720,584,446,1167,720,626,446
1225,215,720,584,446,1153,720,622,446
1226,215,720,584,446,1153,720,622,446
1227,215,720,584,446,1147,720,634,446
1228,215,720,584,446,1145,720,638,446
1229,215,720,584,446,1143,720,642,446
1230,215,720,584,446,1142,720,645,446
1231,215,720,584,446,1140,720,647,446
1232,215,720,584,446,1146,720,657,446
1233,215,720,584,446,1142,720,659,446
1234,215,720,584,446,1142,720,659,446
1235,215,720,584,446,1142,720,659,446
1236,205,720,593,446,1142,720,659,446
1237,205,720,593,446,1138,720,654,446
1238,192,720,605,446,1138,720,654,446
1239,192,720,605,446,1138,720,654,446
1240,192,720,605,446,1138,720,654,446
1241,192,720,605,446,1138,720,654,446
1242,192,720,605,446,1138,720,654,446
1243,192,720,605,446,1139,720,659,446
1244,192,720,605,446,1129,720,663,446
1245,192,720,605,446,1113,720,669,446
1246,192,720,605,446,1116,720,666,446
1247,192,720,605,446,1116,720,668,446
1248,178,720,616,446,1116,720,668,446
1249,178,720,616,446,1117,720,671,446
1250,178,720,616,446,1117,720,671,446
1251,178,720,616,446,1117,720,671,446
1252,178,720,616,446,1117,720,671,446
1253,178,720,616,446,1129,720,672,446
1254,178,720,616,446,1129,720,672,446
1255,178,720,616,446,1129,720,672,446
1256,178,720,616,446,1129,720,672,446
1257,178,720,616,446,1129,720,672,446
1258,178,720,616,446,1129,720,672,446
1259,178,720,616,446,1129,720,672,446
1260,178,720,616,446,1129,720,672,446
1261,178,720,616,446,1129,720,672,446
1262,178,720,616,446,1129,720,672,446
1263,178,720,616,446,1129,720,672,446
1264,178,720,616,446,1129,720,672,446
1265,178,720,616,446,1129,720,672,446
1266,178,720,616,446,1129,720,672,446
1267,178,720,616,446,1129,720,672,446
1268,178,720,616,446,1129,720,672,446
1269,178,720,616,446,1129,720,672,446
1270,178,720,616,446,1129,720,672,446
1271,178,720,616,446,1129,720,672,446
1272,178,720,616,446,1129,720,672,446
1273,178,720,616,446,1129,720,672,446
1274,178,720,616,446,1129,720,672,446
1275,178,720,616,446,1129,720,672,446
1276,178,720,616,446,1129,720,672,446
1277,178,720,616,446,1129,720,672,446
1278,178,720,616,446,1129,720,672,446
1279,168,720,629,446,1129,720,672,446
1280,168,720,629,446,1129,720,672,446
1281,168,720,629,446,1129,720,672,446
1282,168,720,629,446,1129,720,672,446
1283,168,720,629,446,1129,720,672,446
1284,168,720,629,446,1129,720,672,446
1285,168,720,629,446,1129,720,672,446
1286,168,720,629,446,1129,720,672,446
1287,168,720,629,446,1129,720,672,446
1288,168,720,629,446,1129,720,672,446
1289,168,720,629,446,1129,720,672,446
1290,168,720,629,446,1129,720,672,446
1291,168,720,629,446,1129,720,672,446
1292,168,720,629,446,1129,720,672,446
1293,168,720,629,446,1129,720,672,446
1294,159,720,641,446,1129,720,672,446
1295,159,720,641,446,1054,720,657,446
1296,159,720,641,446,1054,720,657,446
1297,159,720,641,446,1054,720,657,446
1298,159,720,641,446,1054,720,657,446
1299,148,720,661,446,1054,720,657,446
1300,135,720,684,446,1054,720,657,446
1301,135,720,684,446,1054,720,657,446
1302,135,720,684,446,1054,720,657,446
1303,135,720,684,446,1054,720,657,446
1304,135,720,684,446,1054,720,657,446
1305,128,720,691,446,1054,720,657,446
1306,112,720,693,446,1054,720,657,446
1307,112,720,693,446,1054,720,657,446
1308,117,720,694,446,1054,720,657,446
1309,122,720,682,446,1054,720,657,446
1310,150,720,668,446,1054,720,657,446
1311,167,720,666,446,1048,720,647,446
1312,190,720,656,446,1048,720,647,446
1313,226,720,648,446,1048,720,647,446
1314,237,720,643,446,1048,720,647,446
1315,237,720,643,446,1048,720,647,446
1316,251,720,639,446,1048,720,647,446
1317,270,720,635,446,1048,720,647,446
1318,284,720,627,446,1048,720,647,446
1319,298,720,622,446,1048,720,647,446
1320,308,720,614,446,1048,720,647,446
1321,315,720,608,446,1048,720,647,446
1322,324,720,610,446,1048,720,647,446
1323,338,720,610,446,1048,720,647,446
1324,345,720,612,446,1048,720,647,446
1325,354,720,615,446,1048,720,647,446
1326,355,720,616,446,1048,720,647,446
1327,360,720,618,446,1048,720,647,446
1328,364,720,618,446,1048,720,647,446
1329,364,720,618,446,1048,720,647,446
1330,358,720,627,446,1048,720,647,446
1331,358,720,627,446,1048,720,647,446
1332,358,720,627,446,1048,720,647,446
1333,358,720,627,446,1048,720,647,446
1334,358,720,627,446,1043,720,630,446
1335,358,720,627,446,1043,720,630,446
1336,358,720,627,446,1043,720,630,446
1337,358,720,627,446,1043,720,630,446
1338,358,720,627,446,1043,720,630,446
1339,358,720,627,446,1043,720,630,446
1340,360,720,629,446,1043,720,630,446
1341,360,720,629,446,1043,720,630,446
1342,360,720,629,446,1043,720,630,446
1343,360,720,629,446,1043,720,630,446
1344,358,720,631,446,1043,720,630,446
1345,358,720,631,446,1043,720,630,446
1346,358,720,631,446,1043,720,630,446
1347,358,720,631,446,1043,720,630,446
1348,373,720,631,446,1043,720,630,446
1349,376,720,634,446,1043,720,630,446
1350,380,720,638,446,1043,720,630,446
1351,383,720,641,446,1043,720,630,446
1352,388,720,641,446,1043,720,630,446
1353,391,720,640,446,1043,720,630,446
1354,393,720,641,446,1043,720,630,446
1355,397,720,640,446,1043,720,630,446
1356,399,720,637,446,1043,720,630,446
1357,401,720,636,446,1043,720,630,446
1358,403,720,636,446,1043,720,630,446
1359,405,720,637,446,1043,720,630,446
1360,407,720,631,446,1043,720,630,446
1361,410,720,631,446,1043,720,630,446
1362,414,720,629,446,1043,720,630,446
1363,405,720,630,446,1043,720,630,446
1364,404,720,628,446,1043,720,630,446
1365,403,720,620,446,1043,720,630,446
1366,402,720,615,446,1043,720,630,446
1367,401,720,614,446,1043,720,630,446
1368,405,720,607,446,1043,720,630,446
1369,404,720,606,446,1043,720,629,446
1370,403,720,603,446,1042,720,631,446
1371,403,720,601,446,1043,720,630,446
1372,403,720,598,446,1043,720,630,446
1373,402,720,596,446,1043,720,624,446
1374,403,720,591,446,1043,720,624,446
1375,404,720,587,446,1043,720,624,446
1376,404,720,582,446,1043,720,624,446
1377,406,720,577,446,1043,720,624,446
1378,409,720,562,446,1043,720,624,446
1379,423,720,524,446,1048,720,619,446
1380,420,720,523,446,1046,720,621,446
1381,420,720,523,446,1051,720,619,446
1382,416,720,522,446,1065,720,614,446
1383,416,720,522,446,1060,720,621,446
1384,412,720,520,446,1060,720,617,446
1385,412,720,520,446,1053,720,625,446
1386,412,720,520,446,1053,720,631,446
1387,406,720,518,446,1053,720,631,446
1388,402,720,516,446,1133,720,632,446
1389,397,720,515,446,1133,720,632,446
1390,392,720,513,446,1133,720,632,446
1391,387,720,511,446,1133,720,632,446
1392,382,720,509,446,1137,720,637,446
1393,382,720,509,446,1138,720,645,446
1394,379,720,512,446,1135,720,632,446
1395,372,720,510,446,1136,720,619,446
1396,366,720,509,446,1133,720,616,446
1397,355,720,508,446,1124,720,606,446
1398,341,720,514,446,1126,720,623,446
1399,163,720,610,446,1114,720,607,446
1400,163,720,612,446,1114,720,607,446
1401,171,720,623,446,1097,720,587,446
1402,171,720,624,446,1097,720,587,446
1403,173,720,624,446,1097,720,587,446
1404,201,720,624,446,1097,720,587,446
1405,228,720,615,446,1095,720,609,446
1406,256,720,602,446,1095,720,609,446
1407,263,720,601,446,1095,720,609,446
1408,283,720,591,446,1095,720,609,446
1409,289,720,578,446,1096,720,602,446
1410,315,720,553,446,1096,720,602,446
1411,317,720,554,446,1094,720,606,446
1412,331,720,547,446,1094,720,606,446
1413,328,720,542,446,1099,720,600,446
1414,332,720,537,446,1099,720,600,446
1415,335,720,535,446,1099,720,600,446
1416,332,720,532,446,1099,720,604,446
1417,334,720,533,446,1099,720,614,446
1418,337,720,532,446,1101,720,623,446
1419,330,720,529,446,1105,720,632,446
1420,322,720,530,446,1109,720,644,446
1421,310,720,532,446,1109,720,644,446
1422,308,720,531,446,1109,720,644,446
1423,295,720,533,446,1109,720,644,446
1424,288,720,532,446,1109,720,644,446
1425,254,720,553,446,1109,720,644,446
1426,250,720,550,446,1109,720,644,446
1427,227,720,560,446,1109,720,644,446
1428,219,720,564,446,1109,720,644,446
1429,195,720,573,446,1109,720,644,446
1430,184,720,576,446,1109,720,644,446
1431,183,720,574,446,1109,720,644,446
1432,176,720,578,446,1109,720,644,446
1433,160,720,588,446,1109,720,644,446
1434,152,720,595,446,1109,720,644,446
1435,155,720,597,446,1109,720,644,446
1436,159,720,599,446,1109,720,644,446
1437,155,720,605,446,1109,720,644,446
1438,155,720,605,446,1115,720,650,446
1439,155,720,605,446,1114,720,656,446
1440,155,720,605,446,1114,720,656,446
1441,155,720,605,446,1128,720,662,446
1442,155,720,605,446,1129,720,656,446
1443,155,720,605,446,1129,720,656,446
1444,155,720,605,446,1138,720,664,446
1445,155,720,605,446,1157,720,675,446
1446,164,720,624,446,1164,720,644,446
1447,167,720,627,446,1162,720,643,446
1448,167,720,627,446,1161,720,633,446
1449,167,720,627,446,1161,720,633,446
1450,167,720,627,446,1164,720,624,446
1451,189,720,631,446,1165,720,610,446
1452,197,720,651,446,1165,720,610,446
1453,197,720,651,446,1165,720,610,446
1454,197,720,651,446,1168,720,597,446
1455,207,720,668,446,1168,720,597,446
1456,233,720,663,446,1168,720,597,446
1457,233,720,663,446,1168,720,598,446
1458,233,720,664,446,1168,720,598,446
1459,233,720,664,446,1169,720,595,446
1460,228,720,668,446,1172,720,596,446
1461,247,720,665,446,1177,720,589,446
1462,334,720,647,446,1170,720,596,446
1463,335,720,644,446,1172,720,600,446
1464,335,720,642,446,1171,720,608,446
1465,335,720,642,446,1171,720,608,446
1466,334,720,633,446,1171,720,613,446
1467,336,720,635,446,1171,720,607,446
1468,347,720,633,446,1172,720,604,446
1469,356,720,621,446,1169,720,591,446
1470,465,720,600,446,1164,720,587,446
1471,475,720,595,446,1164,720,587,446
1472,483,720,588,446,1137,720,605,446
1473,491,720,582,446,1121,720,607,446
1474,495,720,582,446,1121,720,607,446
1475,496,720,582,446,1116,720,625,446
1476,497,720,583,446,1111,720,642,446
1477,498,720,583,446,1102,720,655,446
1478,491,720,582,446,1098,720,673,446
1479,493,720,581,446,1096,720,663,446
1480,495,720,580,446,1096,720,663,446
1481,498,720,582,446,1096,720,663,446
1482,499,720,582,446,1096,720,663,446
1483,499,720,582,446,1088,720,680,446
1484,499,720,582,446,1088,720,680,446
1485,466,720,585,446,1088,720,680,446
1486,456,720,586,446,1088,720,680,446
1487,441,720,591,446,1088,720,680,446
1488,414,720,599,446,1088,720,680,446
1489,395,720,604,446,1088,720,680,446
1490,398,720,604,446,1088,720,680,446
1491,399,720,606,446,1088,720,680,446
1492,399,720,609,446,1088,720,680,446
1493,401,720,604,446,1088,720,680,446
1494,393,720,611,446,1088,720,680,446
1495,385,720,621,446,1088,720,680,446
1496,377,720,631,446,1088,720,680,446
1497,377,720,634,446,1088,720,680,446
1498,376,720,638,446,1088,720,680,446
1499,376,720,638,446,1088,720,680,446
1500,375,720,643,446,1088,720,680,446
1501,375,720,647,446,1088,720,680,446
1502,375,720,651,446,1088,720,680,446
1503,375,720,655,446,1088,720,680,446
1504,375,720,655,446,1088,720,680,446
1505,375,720,655,446,1088,720,680,446
1506,375,720,655,446,1082,720,666,446
1507,375,720,655,446,1079,720,662,446
1508,375,720,655,446,1079,720,662,446
1509,375,720,655,446,1079,720,662,446
1510,375,720,655,446,1079,720,662,446
1511,375,720,655,446,1079,720,662,446
1512,375,720,655,446,1079,720,662,446
1513,375,720,655,446,1079,720,662,446
1514,383,720,651,446,1079,720,662,446
1515,386,720,648,446,1079,720,662,446
1516,389,720,645,446,1079,720,662,446
1517,392,720,641,446,1079,720,662,446
1518,396,720,634,446,1079,720,662,446
1519,398,720,639,446,1079,720,662,446
1520,401,720,636,446,1079,720,662,446
1521,401,720,630,446,1079,720,662,446
1522,402,720,624,446,1079,720,662,446
1523,400,720,621,446,1079,720,662,446
1524,400,720,617,446,1079,720,662,446
1525,400,720,613,446,1079,720,662,446
1526,401,720,609,446,1079,720,662,446
1527,402,720,600,446,1079,720,662,446
1528,401,720,596,446,1079,720,662,446
1529,396,720,597,446,1079,720,662,446
1530,393,720,598,446,1079,720,662,446
1531,390,720,597,446,1079,720,662,446
1532,387,720,597,446,1079,720,662,446
1533,384,720,598,446,1079,720,662,446
1534,382,720,596,446,1079,720,662,446
1535,379,720,596,446,1079,720,662,446
1536,379,720,595,446,1079,720,662,446
1537,378,720,597,446,1079,720,662,446
1538,377,720,597,446,1079,720,662,446
1539,377,720,597,446,1079,720,662,446
1540,377,720,597,446,1079,720,662,446
1541,377,720,597,446,1079,720,662,446
1542,377,720,597,446,1079,720,662,446
1543,377,720,597,446,1079,720,662,446
1544,377,720,597,446,1079,720,662,446
1545,377,720,597,446,1079,720,662,446
1546,377,720,597,446,1079,720,662,446
1547,377,720,597,446,1079,720,662,446
1548,377,720,597,446,1079,720,662,446
1549,377,720,597,446,1079,720,662,446
1550,377,720,597,446,1079,720,662,446
1551,377,720,597,446,1079,720,662,446
1552,377,720,597,446,1079,720,662,446
1553,377,720,597,446,1079,720,662,446
1554,377,720,597,446,1079,720,662,446
1555,377,720,597,446,1002,720,707,446
1556,377,720,597,446,1002,720,707,446
1557,377,720,597,446,1002,720,707,446
1558,377,720,597,446,1002,720,707,446
1559,377,720,597,446,1002,720,707,446
1560,377,720,597,446,1002,720,707,446
1561,377,720,597,446,1002,720,707,446
1562,377,720,597,446,1002,720,707,446
1563,377,720,597,446,1002,720,707,446
1564,377,720,597,446,1002,720,707,446
1565,377,720,597,446,1002,720,707,446
1566,377,720,597,446,1002,720,707,446
1567,377,720,597,446,1002,720,707,446
1568,377,720,597,446,1002,720,707,446
1569,377,720,597,446,1002,720,707,446
1570,377,720,597,446,1002,720,707,446
1571,377,720,597,446,1002,720,707,446
1572,375,720,597,446,1002,720,707,446
1573,370,720,597,446,1002,720,707,446
1574,370,720,597,446,1002,720,707,446
1575,370,720,597,446,1002,720,707,446
1576,370,720,597,446,1002,720,707,446
1577,370,720,597,446,1002,720,707,446
1578,370,720,597,446,1002,720,707,446
1579,367,720,600,446,1002,720,707,446
1580,359,720,610,446,1002,720,707,446
1581,361,720,608,446,1002,720,707,446
1582,361,720,607,446,1002,720,707,446
1583,362,720,605,446,1002,720,707,446
1584,363,720,603,446,987,720,721,446
1585,364,720,601,446,973,720,734,446
1586,369,720,593,446,963,720,745,446
1587,368,720,596,446,955,720,753,446
1588,368,720,596,446,951,720,757,446
1589,368,720,596,446,948,720,763,446
1590,368,720,596,446,941,720,756,446
1591,368,720,596,446,941,720,756,446
1592,368,720,596,446,941,720,756,446
1593,368,720,596,446,941,720,756,446
1594,368,720,596,446,941,720,756,446
1595,368,720,596,446,941,720,756,446
1596,368,720,596,446,941,720,756,446
1597,368,720,596,446,941,720,756,446
1598,368,720,596,446,941,720,756,446
1599,368,720,596,446,937,720,747,446
1600,363,720,595,446,937,720,747,446
1601,357,720,595,446,937,720,747,446
1602,353,720,591,446,927,720,742,446
1603,354,720,586,446,914,720,741,446
1604,352,720,584,446,906,720,748,446
1605,350,720,583,446,896,720,747,446
1606,348,720,579,446,893,720,753,446
1607,344,720,576,446,888,720,757,446
1608,339,720,575,446,892,720,751,446
1609,334,720,574,446,890,720,749,446
1610,341,720,548,446,890,720,749,446
1611,335,720,550,446,890,720,749,446
1612,329,720,549,446,890,720,749,446
1613,324,720,543,446,890,720,749,446
1614,320,720,540,446,890,720,749,446
1615,325,720,536,446,890,720,749,446
1616,327,720,535,446,890,720,749,446
1617,329,720,535,446,890,720,749,446
1618,324,720,539,446,891,720,742,446
1619,324,720,538,446,888,720,739,446
1620,324,720,538,446,877,720,743,446
1621,324,720,538,446,875,720,740,446
1622,324,720,538,446,874,720,737,446
1623,324,720,538,446,873,720,737,446
1624,324,720,538,446,873,720,739,446
1625,324,720,538,446,873,720,741,446
1626,324,720,538,446,875,720,739,446
1627,324,720,538,446,877,720,731,446
1628,324,720,538,446,879,720,726,446
1629,324,720,538,446,879,720,726,446
1630,324,720,538,446,879,720,726,446
1631,324,720,538,446,879,720,726,446
1632,324,720,538,446,879,720,726,446
1633,324,720,538,446,879,720,726,446
1634,324,720,538,446,879,720,726,446
1635,324,720,538,446,879,720,726,446
1636,324,720,538,446,879,720,726,446
1637,324,720,538,446,887,720,725,446
1638,324,720,538,446,887,720,725,446
1639,327,720,537,446,887,720,725,446
1640,328,720,536,446,887,720,725,446
1641,326,720,536,446,887,720,725,446
1642,322,720,536,446,887,720,725,446
1643,321,720,536,446,888,720,714,446
1644,302,720,559,446,888,720,714,446
1645,305,720,554,446,888,720,714,446
1646,307,720,552,446,889,720,701,446
1647,300,720,562,446,889,720,701,446
1648,298,720,562,446,889,720,689,446
1649,293,720,567,446,889,720,689,446
1650,293,720,565,446,889,720,689,446
1651,293,720,564,446,889,720,689,446
1652,297,720,559,446,885,720,686,446
1653,293,720,561,446,885,720,686,446
1654,293,720,561,446,885,720,686,446
1655,292,720,561,446,885,720,686,446
1656,296,720,560,446,885,720,686,446
1657,300,720,560,446,885,720,686,446
1658,303,720,561,446,890,720,671,446
1659,303,720,562,446,890,720,671,446
1660,303,720,563,446,890,720,671,446
1661,303,720,564,446,890,720,671,446
1662,302,720,565,446,908,720,625,446
1663,306,720,564,446,908,720,625,446
1664,307,720,564,446,908,720,625,446
1665,311,720,561,446,908,720,625,446
1666,310,720,565,446,911,720,608,446
1667,323,720,551,446,911,720,608,446
1668,324,720,551,446,911,720,608,446
1669,321,720,553,446,907,720,590,446
1670,321,720,554,446,907,720,590,446
1671,322,720,555,446,909,720,575,446
1672,319,720,558,446,909,720,575,446
1673,327,720,546,446,903,720,572,446
1674,327,720,548,446,903,720,572,446
1675,326,720,552,446,917,720,549,446
1676,326,720,552,446,936,720,537,446
1677,326,720,552,446,949,720,565,446
1678,367,720,544,446,949,720,565,446
1679,371,720,544,446,965,720,540,446
1680,368,720,545,446,965,720,532,446
1681,373,720,543,446,980,720,555,446
1682,373,720,543,446,1001,720,575,446
1683,375,720,545,446,1021,720,590,446
1684,377,720,543,446,1034,720,618,446
1685,383,720,543,446,1042,720,642,446
1686,408,720,518,446,1065,720,668,446
1687,409,720,517,446,1075,720,694,446
1688,411,720,512,446,1093,720,712,446
1689,411,720,512,446,1102,720,729,446
1690,412,720,512,446,1122,720,745,446
1691,411,720,515,446,1122,720,747,446
1692,412,720,514,446,1124,720,742,446
1693,411,720,513,446,1124,720,742,446
1694,397,720,513,446,1124,720,742,446
1695,395,720,513,446,1124,720,742,446
1696,397,720,514,446,1124,720,742,446
1697,394,720,514,446,1124,720,742,446
1698,392,720,516,446,1124,720,742,446
1699,392,720,516,446,1124,720,742,446
1700,392,720,516,446,1124,720,742,446
1701,392,720,516,446,1128,720,730,446
1702,392,720,516,446,1128,720,730,446
1703,392,720,516,446,1128,720,730,446
1704,392,720,516,446,1128,720,730,446
1705,392,720,516,446,1128,720,730,446
1706,392,720,516,446,1128,720,730,446
1707,392,720,516,446,1128,720,730,446
1708,392,720,516,446,1127,720,738,446
1709,392,720,516,446,1127,720,738,446
1710,392,720,516,446,1126,720,740,446
1711,392,720,516,446,1125,720,743,446
1712,392,720,516,446,1125,720,743,446
1713,391,720,519,446,1124,720,747,446
1714,391,720,519,446,1124,720,747,446
1715,381,720,523,446,1122,720,731,446
1716,319,720,565,446,1124,720,729,446
1717,312,720,567,446,1127,720,720,446
1718,280,720,591,446,1129,720,704,446
1719,273,720,592,446,1129,720,691,446
1720,273,720,592,446,1129,720,691,446
1721,269,720,592,446,1129,720,691,446
1722,270,720,591,446,1129,720,691,446
1723,261,720,595,446,1128,720,671,446
1724,258,720,595,446,1130,720,667,446
1725,254,720,594,446,1130,720,667,446
1726,251,720,595,446,1130,720,667,446
1727,251,720,593,446,1130,720,667,446
1728,251,720,593,446,1130,720,667,446
1729,252,720,588,446,1131,720,666,446
1730,259,720,579,446,1124,720,679,446
1731,268,720,579,446,1118,720,692,446
1732,277,720,578,446,1114,720,698,446
1733,283,720,578,446,1111,720,703,446
1734,290,720,578,446,1110,720,702,446
1735,295,720,578,446,1108,720,700,446
1736,298,720,579,446,1104,720,706,446
1737,295,720,581,446,1103,720,724,446
1738,300,720,580,446,1099,720,727,446
1739,302,720,580,446,1097,720,727,446
1740,302,720,580,446,1094,720,739,446
1741,302,720,580,446,1091,720,751,446
1742,302,720,580,446,1091,720,766,446
1743,302,720,580,446,1087,720,769,446
1744,302,720,580,446,1086,720,767,446
1745,302,720,580,446,1087,720,764,446
1746,304,720,581,446,1088,720,759,446
1747,304,720,581,446,1090,720,752,446
1748,304,720,581,446,1093,720,742,446
1749,304,720,581,446,1092,720,732,446
1750,304,720,581,446,1092,720,721,446
1751,309,720,582,446,1092,720,721,446
1752,321,720,581,446,1092,720,721,446
1753,323,720,582,446,1092,720,721,446
1754,351,720,579,446,1094,720,710,446
1755,357,720,580,446,1094,720,710,446
1756,362,720,580,446,1094,720,710,446
1757,361,720,580,446,1094,720,710,446
1758,362,720,581,446,1094,720,710,446
1759,365,720,580,446,1094,720,710,446
1760,366,720,580,446,1094,720,710,446
1761,367,720,580,446,1099,720,695,446
1762,368,720,580,446,1099,720,695,446
1763,369,720,580,446,1099,720,695,446
1764,369,720,580,446,1099,720,695,446
1765,369,720,579,446,1099,720,695,446
1766,368,720,579,446,1105,720,685,446
1767,362,720,580,446,1108,720,679,446
1768,361,720,580,446,1108,720,679,446
1769,336,720,583,446,1108,720,679,446
1770,330,720,583,446,1108,720,679,446
1771,324,720,584,446,1108,720,679,446
1772,327,720,584,446,1108,720,679,446
1773,327,720,583,446,1108,720,679,446
1774,325,720,581,446,1108,720,679,446
1775,324,720,581,446,1110,720,658,446
1776,323,720,582,446,1110,720,658,446
1777,323,720,583,446,1110,720,658,446
1778,323,720,583,446,1110,720,658,446
1779,323,720,584,446,1110,720,658,446
1780,322,720,584,446,1110,720,658,446
1781,321,720,587,446,1110,720,658,446
1782,321,720,587,446,1110,720,658,446
1783,321,720,587,446,1117,720,648,446
1784,321,720,587,446,1129,720,628,446
1785,321,720,587,446,1129,720,628,446
1786,321,720,587,446,1137,720,616,446
1787,321,720,587,446,1141,720,608,446
1788,321,720,587,446,1150,720,590,446
1789,321,720,587,446,1153,720,580,446
1790,321,720,587,446,1129,720,636,446
1791,321,720,587,446,1128,720,644,446
1792,321,720,587,446,1126,720,659,446
1793,321,720,587,446,1124,720,675,446
1794,321,720,587,446,1121,720,690,446
1795,323,720,586,446,1114,720,707,446
1796,323,720,586,446,1109,720,716,446
1797,323,720,586,446,1104,720,727,446
1798,323,720,586,446,1104,720,739,446
1799,323,720,586,446,1100,720,740,446
1800,323,720,586,446,1093,720,749,446
1801,323,720,586,446,1090,720,754,446
1802,325,720,587,446,1085,720,763,446
1803,324,720,588,446,1083,720,767,446
1804,325,720,589,446,1081,720,776,446
1805,325,720,590,446,1086,720,766,446
1806,325,720,591,446,1085,720,771,446
1807,324,720,596,446,1083,720,774,446
1808,323,720,597,446,1083,720,777,446
1809,323,720,598,446,1082,720,781,446
1810,322,720,598,446,1082,720,781,446
1811,328,720,595,446,1082,720,781,446
1812,332,720,592,446,1084,720,779,446
1813,333,720,592,446,1086,720,778,446
1814,334,720,593,446,1087,720,781,446
1815,333,720,595,446,1089,720,779,446
1816,334,720,596,446,1090,720,780,446
1817,334,720,597,446,1090,720,782,446
1818,337,720,597,446,1090,720,785,446
1819,338,720,597,446,1092,720,784,446
1820,340,720,597,446,1094,720,780,446
1821,341,720,597,446,1095,720,779,446
1822,342,720,597,446,1098,720,776,446
1823,344,720,596,446,1099,720,773,446
1824,346,720,596,446,1100,720,773,446
1825,348,720,595,446,1103,720,767,446
1826,346,720,597,446,1104,720,765,446
1827,346,720,597,446,1102,720,769,446
1828,346,720,597,446,1100,720,773,446
1829,346,720,597,446,1099,720,775,446
1830,346,720,597,446,1098,720,778,446
1831,346,720,597,446,1100,720,774,446
1832,346,720,597,446,1101,720,770,446
1833,346,720,597,446,1101,720,769,446
1834,346,720,597,446,1102,720,767,446
1835,346,720,597,446,1102,720,768,446
1836,346,720,597,446,1102,720,772,446
1837,346,720,597,446,1101,720,774,446
1838,346,720,597,446,1102,720,773,446
1839,346,720,597,446,1104,720,771,446
1840,346,720,597,446,1103,720,773,446
1841,336,720,602,446,1105,720,773,446
1842,332,720,605,446,1106,720,774,446
1843,327,720,606,446,1108,720,772,446
1844,317,720,607,446,1110,720,772,446
1845,317,720,607,446,1111,720,767,446
1846,317,720,607,446,1110,720,770,446
1847,315,720,608,446,1111,720,770,446
1848,351,720,600,446,1112,720,768,446
1849,350,720,600,446,1111,720,769,446
1850,351,720,600,446,1109,720,774,446
1851,351,720,601,446,1108,720,774,446
1852,352,720,602,446,1107,720,777,446
1853,353,720,603,446,1107,720,780,446
1854,355,720,604,446,1106,720,783,446
1855,355,720,605,446,1105,720,787,446
1856,354,720,610,446,1105,720,789,446
1857,353,720,614,446,1106,720,791,446
1858,360,720,613,446,1107,720,788,446
1859,363,720,611,446,1107,720,787,446
1860,368,720,611,446,1107,720,789,446
1861,376,720,610,446,1108,720,787,446
1862,378,720,610,446,1108,720,793,446
1863,350,720,620,446,1109,720,794,446
1864,352,720,621,446,1111,720,791,446
1865,352,720,622,446,1114,720,785,446
1866,352,720,622,446,1117,720,777,446
1867,352,720,623,446,1120,720,769,446
1868,352,720,625,446,1119,720,771,446
1869,351,720,627,446,1119,720,771,446
1870,351,720,627,446,1118,720,776,446
1871,351,720,627,446,1119,720,778,446
1872,351,720,627,446,1120,720,776,446
1873,351,720,627,446,1121,720,777,446
1874,351,720,627,446,1122,720,774,446
1875,351,720,627,446,1123,720,772,446
1876,351,720,627,446,1124,720,769,446
1877,342,720,626,446,1127,720,760,446
1878,342,720,626,446,1127,720,758,446
1879,342,720,626,446,1127,720,760,446
1880,342,720,626,446,1126,720,764,446
1881,334,720,624,446,1125,720,772,446
1882,334,720,624,446,1124,720,778,446
1883,326,720,623,446,1127,720,773,446
1884,326,720,623,446,1130,720,766,446
1885,326,720,623,446,1133,720,754,446
1886,326,720,623,446,1135,720,748,446
1887,326,720,623,446,1136,720,737,446
1888,326,720,623,446,1136,720,735,446
1889,326,720,623,446,1135,720,733,446
1890,326,720,623,446,1134,720,734,446
1891,326,720,623,446,1133,720,733,446
1892,325,720,621,446,1135,720,725,446
